carrera,legajo,fecha_ingreso
206,1000,07/04/08
205,1000,10/02/09
201,1000,07/02/12
206,4220,07/04/08
206,405,07/04/08
206,3145,07/04/08
201,1094,07/04/08
206,3927,07/04/08
206,3718,07/04/08
206,213,07/04/08
206,3806,07/04/08
206,5757,07/04/08
206,855,07/04/08
204,4535,07/04/08
203,4535,02/03/12
201,2026,07/04/08
206,6089,07/04/08
209,196,07/04/08
206,1338,07/04/08
206,1316,07/04/08
206,326,07/04/08
206,3809,07/04/08
201,3809,12/04/13
206,6417,07/04/08
201,6417,12/04/13
206,788,07/04/08
206,2230,07/04/08
212,2230,31/03/11
206,1335,07/04/08
201,3990,07/04/08
206,3961,07/04/08
206,4783,07/04/08
206,4527,07/04/08
212,4527,27/02/14
206,1326,07/04/08
206,3394,07/04/08
213,3394,03/08/16
206,4349,07/04/08
206,6551,07/04/08
206,3223,07/04/08
206,2007,07/04/08
205,200,07/04/08
206,898,07/04/08
206,6429,07/04/08
206,3415,07/04/08
204,4763,07/04/08
206,4515,07/04/08
213,4515,30/03/15
201,1370,07/04/08
205,1370,27/02/09
206,1370,27/02/09
206,2962,07/04/08
204,5513,07/04/08
206,6365,07/04/08
206,5606,07/04/08
201,1263,07/04/08
205,1263,07/04/08
206,2153,07/04/08
213,2153,17/02/16
206,4603,07/04/08
212,4603,15/02/10
206,3507,07/04/08
206,4446,07/04/08
206,5064,07/04/08
206,1527,07/04/08
206,4928,07/04/08
206,495,07/04/08
206,6492,07/04/08
206,5515,07/04/08
206,228,07/04/08
212,228,08/02/11
206,5604,09/04/08
206,1165,09/04/08
206,4403,09/04/08
212,4870,10/07/07
201,4824,11/04/08
205,4824,27/02/09
206,4824,27/02/09
206,4444,15/04/08
206,3749,17/04/08
206,289,17/04/08
206,1714,17/04/08
206,1811,29/04/08
206,5201,30/04/08
201,1565,02/05/08
206,950,05/05/08
206,2334,05/05/08
206,3894,05/05/08
213,3894,11/03/16
206,4851,06/05/08
206,184,06/05/08
206,749,06/05/08
212,749,26/02/10
206,3889,07/05/08
206,4435,09/05/08
206,4054,16/05/08
206,5675,20/05/08
206,434,21/05/08
206,3445,04/06/08
206,6362,05/06/08
206,6399,02/07/08
206,1479,02/07/08
213,1479,03/03/16
211,874,14/07/08
211,5589,22/07/08
206,5284,20/08/08
208,3833,12/09/08
211,292,11/12/08
206,2763,16/02/09
206,5248,16/02/09
206,5763,16/02/09
206,6352,16/02/09
206,254,19/02/09
206,895,19/02/09
206,5498,25/02/09
206,4113,25/02/09
206,499,25/02/09
206,1451,25/02/09
206,5460,25/02/09
201,5460,11/02/10
205,5460,15/03/10
212,5460,07/02/11
213,5460,01/04/15
205,1323,25/02/09
206,2467,25/02/09
206,3735,26/02/09
212,3735,15/03/10
213,3735,17/04/15
206,5388,26/02/09
213,5388,21/03/17
205,2001,26/02/09
206,2344,26/02/09
206,5398,26/02/09
206,3034,26/02/09
206,6550,26/02/09
212,6550,13/03/14
206,5086,26/02/09
206,6510,26/02/09
207,6510,21/04/09
201,6510,11/02/10
205,6510,11/02/10
209,5294,26/02/09
206,6491,27/02/09
207,6491,10/03/09
206,4466,27/02/09
206,1068,27/02/09
212,1068,08/02/12
206,4089,27/02/09
208,4089,21/02/13
206,5123,27/02/09
206,5905,27/02/09
206,419,27/02/09
206,150,27/02/09
206,5533,03/03/09
206,236,03/03/09
206,3762,03/03/09
206,5811,03/03/09
206,2802,03/03/09
206,123,03/03/09
206,4673,05/03/09
213,4673,08/04/15
206,404,05/03/09
206,5263,05/03/09
209,1709,05/03/09
206,5583,05/03/09
201,2779,05/03/09
205,2779,05/03/09
206,4960,05/03/09
206,4477,05/03/09
205,6503,12/03/09
201,6503,11/02/10
209,1737,12/03/09
205,4868,12/03/09
206,6244,12/03/09
206,5783,12/03/09
201,5783,07/04/09
205,5783,18/02/15
206,3347,12/03/09
207,1645,12/03/09
208,1645,10/02/12
206,1645,15/02/12
213,1645,07/04/15
207,4657,12/03/09
206,4657,12/03/09
206,2841,12/03/09
206,915,12/03/09
207,1965,12/03/09
206,1965,12/03/09
206,1103,12/03/09
201,1103,09/02/10
205,1103,09/02/10
211,1103,17/03/16
206,4676,12/03/09
213,4676,30/03/15
206,1508,12/03/09
206,3013,12/03/09
213,3013,01/04/16
206,3817,13/03/09
206,358,12/03/09
206,1979,12/03/09
206,1084,12/03/09
205,770,12/03/09
201,770,26/03/09
206,770,18/04/12
206,1141,12/03/09
206,4291,12/03/09
206,761,13/03/09
206,3620,13/03/09
206,2942,12/03/09
206,3579,13/03/09
201,5595,13/03/09
205,5595,13/03/09
203,3677,17/03/09
206,5720,17/03/09
206,6496,17/03/09
206,6140,17/03/09
206,987,17/03/09
209,4486,17/03/09
213,4486,23/03/16
206,1903,17/03/09
206,1865,17/03/09
206,4036,17/03/09
203,4691,17/03/09
204,4691,17/03/09
206,4481,17/03/09
206,6263,17/03/09
206,2697,17/03/09
212,2697,17/03/10
206,3657,17/03/09
206,4253,17/03/09
206,5541,17/03/09
206,2174,17/03/09
206,5683,17/03/09
206,1001,17/03/09
205,2330,17/03/09
204,5882,17/03/09
201,2239,17/03/09
205,2239,17/03/09
206,558,20/03/09
206,3132,20/03/09
206,1414,20/03/09
206,1446,20/03/09
206,5185,20/03/09
206,1819,23/03/09
206,4429,23/03/09
213,4429,17/04/15
206,3453,23/03/09
212,3453,13/05/14
206,888,23/03/09
206,5375,26/03/09
206,6484,26/03/09
206,2016,26/03/09
206,1191,26/03/09
206,3091,26/03/09
206,5997,26/03/09
206,4043,26/03/09
206,602,26/03/09
206,976,26/03/09
201,1860,26/03/09
205,1860,26/02/13
206,5143,26/03/09
209,543,26/03/09
206,3776,26/03/09
209,5301,26/03/09
206,5279,26/03/09
201,2269,26/03/09
205,2269,26/03/09
208,2269,07/03/13
206,2269,02/03/16
209,4841,26/03/09
206,3084,26/03/09
206,3570,26/03/09
206,4240,26/03/09
206,2830,26/03/09
206,1996,26/03/09
206,482,26/03/09
206,4352,27/03/09
206,35,27/03/09
206,6035,27/03/09
206,1749,27/03/09
212,1749,09/02/10
206,1066,27/03/09
206,4111,27/03/09
206,4192,27/03/09
206,3950,27/03/09
212,3950,15/03/10
213,3950,07/04/15
206,4012,27/03/09
206,1538,27/03/09
205,5365,27/03/09
206,5365,27/03/09
206,6099,27/03/09
206,4567,27/03/09
206,5497,27/03/09
206,6201,27/03/09
212,6201,15/03/10
201,3800,27/03/09
205,3800,27/03/09
204,3800,22/02/11
203,1424,27/03/09
204,1424,27/03/09
206,5309,30/03/09
206,2888,31/03/09
206,5744,31/03/09
206,1944,31/03/09
206,3633,31/03/09
209,1679,31/03/09
206,3884,31/03/09
213,3884,27/03/15
201,5287,03/04/09
206,2011,03/04/09
206,1389,07/04/09
206,5151,07/04/09
201,1242,08/04/09
205,1242,08/04/09
211,1242,07/04/16
206,1854,08/04/09
207,1854,09/02/10
209,1235,15/04/09
206,1540,17/04/09
205,1540,15/03/10
201,1540,11/03/14
208,1540,20/03/15
203,923,17/04/09
206,1831,20/04/09
206,239,20/04/09
206,6339,21/04/09
201,6339,24/02/10
206,4831,21/04/09
206,6350,21/04/09
201,3543,27/04/09
206,2898,28/04/09
206,1478,28/04/09
206,3947,28/04/09
206,4367,30/04/09
201,2622,04/05/09
205,2622,02/03/10
204,135,04/05/09
206,135,04/05/09
209,3632,04/05/09
206,1202,05/05/09
206,430,05/05/09
213,430,01/04/15
208,430,04/03/16
206,3866,07/05/09
201,1473,21/08/09
206,94,21/08/09
201,94,17/03/14
206,6343,22/03/10
213,6343,10/02/16
204,5517,22/03/10
212,5517,21/03/13
206,5517,19/03/15
206,3290,22/03/10
211,2015,22/03/10
206,1568,22/03/10
206,5522,22/03/10
201,458,22/03/10
205,458,24/06/13
206,1987,22/03/10
211,3698,22/03/10
201,2298,22/03/10
205,2298,15/02/12
211,814,22/03/10
206,2110,22/03/10
211,2840,22/03/10
211,3468,22/03/10
206,1756,22/03/10
206,907,22/03/10
206,6179,22/03/10
211,3126,22/03/10
206,5095,22/03/10
206,2109,22/03/10
211,5633,22/03/10
211,5938,22/03/10
211,1404,22/03/10
211,1911,22/03/10
201,4020,22/03/10
205,4020,22/03/10
201,849,22/03/10
205,849,15/03/12
206,1932,22/03/10
206,1247,22/03/10
206,5012,22/03/10
206,6454,22/03/10
209,1695,22/03/10
204,1495,22/03/10
206,929,22/03/10
206,6377,22/03/10
206,5732,22/03/10
206,4392,22/03/10
206,6088,22/03/10
213,6088,27/03/15
211,4439,22/03/10
206,1280,22/03/10
211,4674,22/03/10
206,5832,22/03/10
212,5832,09/04/12
206,1649,22/03/10
206,2123,22/03/10
206,274,22/03/10
206,1186,22/03/10
201,1186,22/02/16
211,158,22/03/10
206,5806,22/03/10
213,5806,22/04/15
211,5592,22/03/10
211,2852,22/03/10
211,946,22/03/10
206,6279,22/03/10
208,6279,15/02/12
206,4732,22/03/10
206,2605,22/03/10
205,2605,10/02/11
201,2605,25/02/13
206,2956,26/03/10
206,4811,26/03/10
204,5430,26/03/10
206,3925,26/03/10
205,5041,26/03/10
206,1167,26/03/10
211,4365,26/03/10
206,1998,26/03/10
204,3768,26/03/10
206,339,26/03/10
211,1321,26/03/10
206,3300,26/03/10
212,3300,14/02/14
213,3300,07/03/17
204,6148,26/03/10
205,6148,26/03/10
205,6011,26/03/10
211,3536,26/03/10
206,2419,26/03/10
206,4907,26/03/10
205,1989,26/03/10
209,4204,26/03/10
206,2319,26/03/10
206,564,26/03/10
206,321,26/03/10
205,4945,26/03/10
206,5389,26/03/10
206,4489,26/03/10
209,6065,26/03/10
206,3095,26/03/10
201,3095,11/03/11
206,1803,26/03/10
212,1803,21/03/14
213,1803,27/03/15
211,1204,26/03/10
212,3861,26/03/10
205,3861,14/07/11
204,5340,25/03/10
211,4591,26/03/10
206,829,26/03/10
206,792,26/03/10
212,792,22/02/11
206,2963,26/03/10
212,2963,04/05/10
209,2963,05/03/12
209,100,26/03/10
206,1718,26/03/10
206,354,26/03/10
206,3823,26/03/10
206,587,26/03/10
206,1771,26/03/10
211,5332,26/03/10
212,4809,26/03/10
206,265,26/03/10
209,4840,26/03/10
203,4840,07/03/16
206,171,26/03/10
206,6534,26/03/10
212,6534,23/02/15
206,891,26/03/10
211,2136,26/03/10
206,3934,26/03/10
206,2382,29/03/10
212,3686,29/03/10
206,1563,29/03/10
201,1394,29/03/10
203,1394,29/03/10
211,613,29/03/10
206,4918,29/03/10
211,6107,29/03/10
206,67,29/03/10
206,5345,29/03/10
206,1809,29/03/10
201,1809,20/03/13
205,1809,27/02/14
208,1809,08/03/16
213,1809,07/08/17
211,955,29/03/10
203,5097,29/03/10
204,5097,08/02/11
212,4532,29/03/10
206,5733,29/03/10
209,5657,29/03/10
211,2182,29/03/10
201,1295,29/03/10
207,3665,29/03/10
206,3131,29/03/10
201,2402,29/03/10
204,2619,29/03/10
206,1169,31/03/10
205,1169,03/02/11
211,1267,31/03/10
211,4008,31/03/10
211,4139,31/03/10
206,3368,31/03/10
206,5929,31/03/10
206,5082,31/03/10
206,1385,31/03/10
206,6047,31/03/10
206,1788,31/03/10
201,5601,31/03/10
205,5601,14/02/13
206,5762,31/03/10
212,5762,22/02/11
209,2154,31/03/10
206,5771,31/03/10
211,1273,31/03/10
206,6511,31/03/10
206,865,31/03/10
212,865,24/02/12
213,865,01/04/15
211,6145,31/03/10
206,3388,31/03/10
204,4639,31/03/10
204,1758,31/03/10
203,1758,23/02/12
206,3484,31/03/10
211,5464,31/03/10
206,5093,31/03/10
211,4073,31/03/10
206,2259,31/03/10
212,2259,13/02/13
206,277,05/04/10
211,6146,05/04/10
211,1043,05/04/10
206,5741,05/04/10
201,2683,31/03/10
205,2683,15/03/12
201,557,05/04/10
205,557,21/03/12
206,4534,05/04/10
205,4534,10/02/16
211,537,05/04/10
211,4357,05/04/10
201,3168,05/04/10
205,3168,11/03/11
213,3168,07/02/17
206,4895,05/04/10
206,5182,05/04/10
206,4807,05/04/10
206,5680,05/04/10
211,4780,05/04/10
211,899,05/04/10
212,3234,05/04/10
206,2094,05/04/10
201,4954,06/04/10
205,4954,22/03/12
206,5393,06/04/10
204,4321,06/04/10
203,4321,16/02/16
206,6463,06/04/10
206,3280,06/04/10
206,4454,06/04/10
205,3482,08/04/10
206,2936,08/04/10
206,3982,08/04/10
206,3311,08/04/10
211,4661,08/04/10
206,345,08/04/10
206,823,08/04/10
206,5827,08/04/10
206,31,08/04/10
211,3056,08/04/10
204,962,08/04/10
206,962,08/04/10
209,962,08/04/10
209,3991,08/04/10
206,5230,08/04/10
207,6084,08/04/10
206,1170,08/04/10
206,5025,08/04/10
213,5025,09/03/16
206,4347,08/04/10
212,4347,01/03/13
206,5934,08/04/10
206,798,08/04/10
204,2803,08/04/10
208,5272,08/04/10
206,2181,08/04/10
201,2181,05/02/13
206,6082,08/04/10
205,2530,08/04/10
201,2530,14/02/13
206,5826,08/04/10
206,4177,08/04/10
206,3390,08/04/10
206,6535,08/04/10
211,2205,08/04/10
211,5061,08/04/10
211,4927,08/04/10
206,3744,08/04/10
211,2189,08/04/10
206,2901,08/04/10
212,2901,06/02/14
212,1830,12/04/10
206,182,12/04/10
206,1420,12/04/10
212,1420,15/03/11
206,2222,12/04/10
206,2354,12/04/10
206,5384,12/04/10
206,6497,12/04/10
206,1935,12/04/10
206,5760,12/04/10
206,2380,12/04/10
206,502,12/04/10
206,787,12/04/10
206,1574,12/04/10
212,1574,10/02/11
206,1041,12/04/10
212,1041,08/02/12
209,2928,12/04/10
206,1963,12/04/10
206,5986,12/04/10
206,4376,12/04/10
212,4376,12/03/12
212,801,12/04/10
209,4387,12/04/10
206,5077,12/04/10
212,5077,21/03/13
206,6494,12/04/10
206,3452,12/04/10
211,5265,12/04/10
211,5588,12/04/10
208,1654,12/04/10
211,3755,12/04/10
211,6153,12/04/10
211,1343,12/04/10
211,735,12/04/10
211,5105,12/04/10
211,1820,12/04/10
211,2592,12/04/10
211,806,12/04/10
211,5883,13/04/10
211,5631,13/04/10
211,4000,13/04/10
211,706,13/04/10
211,3865,13/04/10
206,2192,13/04/10
206,4957,13/04/10
206,5877,13/04/10
204,5269,13/04/10
206,5020,13/04/10
212,5020,13/04/10
206,450,13/04/10
206,275,13/04/10
206,3526,13/04/10
206,1533,13/04/10
206,3658,14/04/10
201,4584,14/04/10
206,2535,14/04/10
206,3753,14/04/10
209,1851,14/04/10
209,6010,14/04/10
206,3820,14/04/10
212,3820,04/02/14
213,3820,08/03/17
212,6181,14/04/10
206,6181,11/05/10
206,2594,14/04/10
206,5685,14/04/10
206,3238,14/04/10
206,5469,14/04/10
206,5715,14/04/10
206,5354,14/04/10
212,1497,14/04/10
206,6461,15/04/10
206,1647,15/04/10
212,1647,15/04/10
205,110,16/04/10
211,6172,19/04/10
206,4781,19/04/10
206,3197,19/04/10
206,5989,19/04/10
206,1027,22/04/10
206,3869,19/04/10
212,3869,22/02/11
206,5933,20/04/10
204,1735,20/04/10
206,4940,20/04/10
206,6546,20/04/10
213,6546,06/03/17
206,5679,22/04/10
212,5679,15/02/11
206,1453,22/04/10
206,4997,22/04/10
206,2267,22/04/10
205,4140,23/04/10
212,4979,23/04/10
206,5810,29/04/10
212,5810,15/02/11
205,5908,29/04/10
206,5908,29/04/10
205,114,29/04/10
206,3666,29/04/10
206,3659,29/04/10
206,560,29/04/10
206,2627,30/04/10
212,2627,25/02/11
206,6547,30/04/10
206,5202,03/05/10
206,903,04/05/10
209,903,06/03/13
206,486,10/05/10
212,486,14/02/12
204,5890,10/05/10
201,5890,30/03/11
201,57,10/05/10
212,57,03/02/11
206,6509,10/05/10
212,5194,10/05/10
212,4272,10/05/10
206,4118,17/05/10
213,4118,15/02/16
206,4423,17/05/10
206,1707,17/05/10
206,977,17/05/10
213,977,17/03/16
211,2514,17/05/10
206,2075,22/06/10
212,2075,02/03/12
206,5055,09/08/10
206,5442,09/08/10
206,4949,02/09/10
213,4949,05/08/16
206,5672,10/09/10
211,2379,30/09/10
206,4853,09/02/11
212,4853,09/03/12
206,3528,11/03/11
206,2071,14/03/11
206,1234,18/03/11
206,3771,21/03/11
213,3771,27/03/15
206,5138,21/03/11
213,5138,17/04/15
206,1813,21/03/11
206,3088,21/03/11
212,1220,21/03/11
201,5292,21/03/11
204,2743,21/03/11
206,681,21/03/11
212,681,20/03/12
206,2662,21/03/11
206,79,21/03/11
206,6178,21/03/11
201,5507,21/03/11
206,1570,29/03/11
206,5304,29/03/11
209,1334,19/04/11
206,3516,19/04/11
206,2740,19/04/11
206,2242,19/04/11
206,5089,19/04/11
205,5089,22/02/12
206,1773,19/04/11
209,3357,19/04/11
206,1492,19/04/11
212,3348,19/04/11
212,2261,19/04/11
206,1442,19/04/11
212,1442,05/02/13
206,2610,19/04/11
201,2159,19/04/11
206,1262,19/04/11
206,385,07/04/11
201,385,10/02/16
206,841,19/04/11
206,4805,19/04/11
203,3112,19/04/11
204,3112,19/04/11
206,2512,19/04/11
206,530,19/04/11
206,1791,19/04/11
213,1791,13/03/17
206,1482,19/04/11
206,2013,19/04/11
206,828,19/04/11
206,3076,19/04/11
206,3258,19/04/11
201,3258,25/02/14
206,5836,19/04/11
206,3248,19/04/11
206,4023,19/04/11
206,2195,19/04/11
206,3291,19/04/11
206,5285,19/04/11
206,3932,19/04/11
206,3215,19/04/11
206,4501,07/04/11
206,3027,19/04/11
209,5113,19/04/11
206,4051,19/04/11
206,2444,19/04/11
209,2444,13/02/13
206,1193,19/04/11
206,5245,19/04/11
201,927,07/04/11
206,1290,19/04/11
201,1618,18/04/11
206,4772,19/04/11
201,1100,19/04/11
205,1100,05/03/13
209,194,19/04/11
201,4803,19/04/11
206,2617,19/04/11
203,4724,19/04/11
204,4724,19/04/11
206,974,19/04/11
206,5031,19/04/11
206,4017,19/04/11
206,1711,19/04/11
206,5974,19/04/11
201,1245,19/04/11
206,1940,19/04/11
206,1153,19/04/11
213,1153,20/02/17
206,4714,19/04/11
213,4714,27/03/15
206,3597,19/04/11
206,765,19/04/11
206,1240,19/04/11
212,1240,14/02/13
204,4635,19/04/11
212,2821,19/04/11
206,2644,19/04/11
212,2644,25/02/14
209,4276,19/04/11
206,1426,19/04/11
206,73,19/04/11
201,2138,19/04/11
206,5378,19/04/11
206,2262,18/04/11
201,2262,19/02/13
205,2262,13/03/15
203,2262,07/02/17
213,2262,07/02/17
206,4092,19/04/11
209,6095,19/04/11
201,4417,19/04/11
206,4746,19/04/11
206,1476,19/04/11
206,5222,19/04/11
206,144,19/04/11
201,657,19/04/11
205,657,05/03/13
204,5412,19/04/11
203,5412,27/02/15
206,6303,19/04/11
206,3283,19/04/11
209,1985,19/04/11
212,5969,19/04/11
206,416,19/04/11
206,5481,19/04/11
206,60,19/04/11
204,3724,19/04/11
203,3724,07/03/14
209,3724,27/02/15
213,3724,14/03/17
206,2409,19/04/11
204,140,19/04/11
203,2160,19/04/11
204,2160,19/04/11
206,1064,19/04/11
206,5475,19/04/11
213,5475,27/03/15
206,2364,19/04/11
206,3494,19/04/11
212,3494,10/03/14
206,3581,19/04/11
206,771,19/04/11
209,771,19/04/11
206,6002,19/04/11
206,4599,19/04/11
206,241,19/04/11
206,4726,19/04/11
206,6240,19/04/11
212,6240,29/03/12
213,6240,17/04/15
206,4575,19/04/11
212,5078,19/04/11
206,6381,19/04/11
206,6197,19/04/11
206,1733,19/04/11
206,638,19/04/11
206,3459,19/04/11
206,5786,19/04/11
206,1787,19/04/11
206,615,19/04/11
206,2698,19/04/11
213,2698,26/03/15
206,3641,19/04/11
206,5247,19/04/11
206,5988,19/04/11
212,5988,26/03/13
201,418,18/04/11
205,418,10/02/15
213,418,27/03/15
206,906,19/04/11
206,4545,19/04/11
206,4752,19/04/11
201,6254,19/04/11
203,6254,19/04/11
211,6254,17/03/16
206,1564,19/04/11
206,5153,19/04/11
206,5777,19/04/11
206,2655,19/04/11
206,509,19/04/11
206,2194,19/04/11
212,2194,14/03/12
209,2717,19/04/11
206,86,19/04/11
212,1347,19/04/11
206,2241,18/04/11
206,3433,18/04/11
206,953,18/04/11
206,3931,18/04/11
213,3931,06/04/15
206,2702,18/04/11
206,3505,18/04/11
206,1548,18/04/11
206,6378,18/04/11
206,5561,18/04/11
201,5912,18/04/11
206,1529,19/04/11
206,738,25/04/11
206,6085,25/04/11
206,6057,25/04/11
206,3152,26/04/11
206,6415,27/04/11
208,6415,23/02/15
206,6208,29/04/11
206,4335,02/05/11
208,4335,28/03/12
206,6022,02/05/11
206,3859,03/05/11
206,838,03/05/11
206,2176,03/05/11
206,6202,03/05/11
206,1664,03/05/11
212,5622,04/05/11
206,5821,05/05/11
213,5821,21/03/17
206,3105,06/05/11
206,3656,10/05/11
212,3656,17/02/12
213,3656,06/04/15
206,2158,12/05/11
206,2207,12/05/11
201,6124,12/05/11
206,808,18/05/11
212,808,18/05/11
206,4056,18/05/11
213,4056,23/02/16
206,6268,18/05/11
206,1301,20/05/11
212,1301,14/02/13
212,1768,05/07/11
206,5485,06/07/11
206,6475,02/08/11
206,5876,06/12/11
206,2961,20/03/12
206,1254,20/03/12
205,4222,20/03/12
201,4222,26/02/13
206,5303,20/03/12
206,631,20/03/12
212,631,12/03/13
206,85,20/03/12
206,2604,20/03/12
206,3509,20/03/12
206,187,20/03/12
206,4279,20/03/12
206,2843,20/03/12
206,1785,20/03/12
206,1006,20/03/12
206,5126,01/04/11
201,4669,22/03/12
209,3066,22/03/12
201,4010,10/04/12
201,6092,10/04/12
205,5602,10/04/12
201,5602,05/02/13
201,2568,10/04/12
201,1073,10/04/12
205,1073,10/04/12
201,3413,10/04/12
205,3413,18/02/16
201,5509,10/04/12
201,1587,10/04/12
205,5410,10/04/12
201,5924,10/04/12
204,4268,10/04/12
203,4268,14/02/14
204,3153,10/04/12
203,3153,11/02/14
209,3153,05/03/15
204,6549,30/03/12
209,1373,30/03/12
208,496,10/04/12
209,5054,10/04/12
209,3259,10/04/12
203,3259,03/04/17
209,4104,10/04/12
209,782,10/04/12
209,6110,10/04/12
209,3779,19/04/12
209,935,17/04/12
206,6410,17/04/12
206,2219,17/04/12
206,999,17/04/12
206,119,17/04/12
206,220,17/04/12
206,3560,17/04/12
206,2027,17/04/12
206,6234,17/04/12
206,3144,17/04/12
206,4730,17/04/12
206,5641,17/04/12
206,3979,17/04/12
206,2810,17/04/12
206,2323,17/04/12
206,2141,17/04/12
206,5333,17/04/12
206,5429,17/04/12
206,6347,17/04/12
206,4003,17/04/12
206,3140,17/04/12
213,3140,27/03/15
206,2321,17/04/12
213,2321,16/03/16
206,1336,17/04/12
213,1336,26/02/16
206,882,17/04/12
206,2686,17/04/12
206,4548,17/04/12
206,2388,17/04/12
206,422,17/04/12
206,4779,17/04/12
206,610,17/04/12
213,610,11/02/16
206,6392,17/04/12
212,6392,07/03/13
206,5895,17/04/12
206,1078,17/04/12
212,1078,06/03/14
206,6066,18/04/12
206,5102,18/04/12
213,5102,29/08/17
206,4762,18/04/12
206,2383,18/04/12
206,6174,18/04/12
206,1514,18/04/12
206,4886,18/04/12
206,2406,19/04/12
206,2301,19/04/12
206,1189,19/04/12
212,1189,05/02/13
206,1990,19/04/12
206,835,19/04/12
206,4094,19/04/12
206,767,19/04/12
213,767,27/03/15
206,5828,19/04/12
206,4162,19/04/12
206,3107,19/04/12
206,4839,19/04/12
206,4107,19/04/12
206,6212,19/04/12
206,625,19/04/12
213,625,29/03/17
206,2560,19/04/12
206,2077,19/04/12
206,4622,19/04/12
212,4622,14/02/13
206,3535,19/04/12
206,4182,23/04/12
206,1131,23/04/12
206,4738,23/04/12
206,763,23/04/12
206,2675,23/04/12
206,353,23/04/12
206,1815,23/04/12
206,2616,23/04/12
213,2616,30/03/15
206,490,23/04/12
206,725,23/04/12
206,4923,23/04/12
206,3675,23/04/12
206,6528,23/04/12
212,6528,14/02/14
206,4747,23/04/12
206,6408,23/04/12
206,4386,23/04/12
206,387,23/04/12
206,75,23/04/12
206,3011,23/04/12
206,5847,23/04/12
213,5847,06/04/15
212,5847,21/03/16
206,4329,23/04/12
206,5457,23/04/12
206,6325,23/04/12
206,3682,23/04/12
208,3682,11/08/17
206,2800,23/04/12
212,2800,05/02/14
206,2481,23/04/12
206,6400,23/04/12
206,4741,23/04/12
206,3161,23/04/12
206,133,23/04/12
206,769,23/04/12
206,5557,23/04/12
206,5605,23/04/12
206,1173,23/04/12
206,1127,23/04/12
206,2832,23/04/12
206,793,23/04/12
212,793,24/02/14
213,793,06/02/17
206,2690,23/04/12
206,3812,23/04/12
206,2651,23/04/12
206,3039,23/04/12
206,1503,23/04/12
206,227,23/04/12
206,1350,23/04/12
206,3082,23/04/12
206,1929,23/04/12
206,1684,23/04/12
206,5838,23/04/12
206,5024,23/04/12
206,2498,23/04/12
206,1827,23/04/12
208,1827,05/03/14
213,1827,24/02/16
206,365,23/04/12
206,5106,23/04/12
206,5372,23/04/12
206,1372,23/04/12
213,1372,01/03/16
206,2533,23/04/12
206,2341,23/04/12
201,3520,23/04/12
205,3520,23/04/12
201,4933,23/04/12
205,4933,23/04/12
203,3214,23/04/12
204,3214,23/04/12
205,2291,23/04/12
206,2291,23/04/12
212,1627,23/04/12
206,1048,25/04/12
206,122,25/04/12
206,2149,25/04/12
206,569,25/04/12
206,4468,25/04/12
212,4468,08/03/13
209,3479,02/05/12
206,6387,02/05/12
206,3955,02/05/12
212,4753,02/05/12
206,6389,02/05/12
206,2014,02/05/12
206,1822,02/05/12
212,3267,02/05/12
206,3294,02/05/12
206,3016,02/05/12
201,3016,07/02/13
206,1837,02/05/12
201,1947,02/05/12
206,4303,02/05/12
212,4303,12/03/15
206,5350,03/05/12
213,5350,05/02/16
206,1076,03/05/12
212,1076,01/03/13
206,6444,03/05/12
206,1833,03/05/12
206,3626,03/05/12
201,1779,08/05/12
205,1779,18/02/16
211,546,11/05/12
211,272,11/05/12
211,4172,11/05/12
206,5603,09/05/12
211,1675,11/05/12
211,2350,11/05/12
211,3838,11/05/12
211,5932,11/05/12
206,3840,11/05/12
206,619,11/05/12
211,6398,15/05/12
211,799,15/05/12
206,626,14/05/12
212,626,05/03/14
211,4296,15/05/12
211,3211,15/05/12
211,887,15/05/12
211,4085,15/05/12
211,2543,15/05/12
211,5385,15/05/12
211,3678,15/05/12
211,52,15/05/12
211,5302,17/05/12
211,3746,17/05/12
211,12,17/05/12
211,2970,17/05/12
211,1457,17/05/12
211,1608,17/05/12
206,745,17/05/12
211,6508,17/05/12
211,1651,17/05/12
211,892,17/05/12
211,3319,17/05/12
211,5896,17/05/12
211,2772,17/05/12
211,3967,22/05/12
211,2156,22/05/12
211,779,22/05/12
211,2738,22/05/12
211,4722,22/05/12
211,2952,22/05/12
211,959,22/05/12
211,2502,22/05/12
206,6397,21/05/12
206,4366,21/05/12
211,1293,22/05/12
211,1583,22/05/12
206,6226,22/05/12
211,1974,22/05/12
211,4238,23/05/12
211,1661,23/05/12
211,1620,23/05/12
211,4569,23/05/12
211,2546,23/05/12
211,5308,23/05/12
211,6467,29/05/12
211,433,29/05/12
211,115,29/05/12
211,2452,29/05/12
211,4696,29/05/12
211,6012,29/05/12
211,5825,29/05/12
211,3835,29/05/12
211,3803,29/05/12
211,373,29/05/12
211,3155,29/05/12
211,4472,29/05/12
211,2858,29/05/12
211,5994,29/05/12
211,444,29/05/12
211,3912,29/05/12
211,2427,29/05/12
211,4761,29/05/12
211,3734,29/05/12
211,2104,29/05/12
211,2814,29/05/12
211,2124,29/05/12
211,2131,29/05/12
201,1937,31/05/12
206,87,31/05/12
212,87,12/02/14
211,374,06/06/12
211,684,06/06/12
211,4963,06/06/12
211,3227,06/06/12
211,5530,06/06/12
211,5210,06/06/12
211,3071,06/06/12
211,2221,06/06/12
211,5555,06/06/12
